# TileX TileY ObjIdx X_local Y_local
2352 2464 165 15.56 175.79
2352 2464 166 143.27 135.00
2352 2464 167 167.93 177.61
2352 2464 168 19.38 166.89
2352 2464 169 24.09 172.28
2352 2464 170 28.40 147.98
2464 2464 1 117.69 1.72
2464 2464 2 223.94 5.47
2464 2464 3 172.97 4.04
2464 2464 4 139.58 5.23
2464 2464 5 165.83 8.67
2464 2464 6 103.48 8.06
2464 2464 7 12.67 13.30
2464 2464 8 124.65 5.75
2464 2464 9 73.29 14.68
2464 2464 10 5.03 20.00
2464 2464 11 170.54 13.70
2464 2464 12 58.11 13.62
2464 2464 13 127.50 16.01
2464 2464 14 11.31 18.73
2464 2464 15 135.47 12.81
2464 2464 16 104.07 15.09
2464 2464 17 20.31 23.32
2464 2464 18 51.32 24.29
2464 2464 19 165.06 24.21
2464 2464 20 27.11 19.24
2464 2464 21 177.65 16.70
2464 2464 22 140.66 28.67
2464 2464 23 107.01 23.90
2464 2464 24 76.39 23.82
2464 2464 25 19.53 32.50
2464 2464 26 202.52 30.98
2464 2464 27 120.06 32.24
2464 2464 28 92.71 18.32
2464 2464 29 83.81 22.58
2464 2464 30 8.00 35.46
2464 2464 31 180.55 36.85
2464 2464 32 108.62 35.20
2464 2464 33 107.67 30.13
2464 2464 34 223.41 28.68
2464 2464 35 154.45 41.29
2464 2464 36 150.22 41.35
2464 2464 37 120.27 41.94
2464 2464 38 137.87 42.29
2464 2464 39 21.53 45.10
2464 2464 40 111.55 44.88
2464 2464 41 45.63 46.18
2464 2464 42 162.41 40.81
2464 2464 43 67.75 54.40
2464 2464 44 113.77 50.74
2464 2464 45 32.27 55.68
2464 2464 46 91.80 55.85
2464 2464 47 91.58 52.05
2464 2464 48 13.68 61.64
2464 2464 49 45.78 32.90
2464 2464 50 35.98 66.00
2464 2464 51 46.84 63.38
2464 2464 52 99.28 40.68
2464 2464 53 52.29 62.17
2464 2464 54 22.15 63.19
2464 2464 55 71.57 59.05
2464 2464 56 23.32 68.38
2464 2464 57 1.99 72.16
2464 2464 58 204.65 81.63
2464 2464 59 183.90 85.00
2464 2464 60 194.91 84.70
2464 2464 61 162.21 89.20
2464 2464 62 205.44 87.97
2464 2464 63 164.52 93.42
2464 2464 64 160.66 96.70
2464 2464 65 132.31 99.69
2464 2464 66 125.19 96.34
2464 2464 67 202.33 100.29
2464 2464 68 185.01 101.23
2464 2464 69 94.29 106.23
2464 2464 70 59.56 108.39
2464 2464 71 98.36 112.68
2464 2464 72 223.80 112.57
2464 2464 73 84.50 108.28
2464 2464 74 27.57 117.44
2464 2464 75 186.21 119.97
2464 2464 76 144.92 120.36
2464 2464 77 126.35 126.34
2464 2464 78 182.23 123.99
2464 2464 79 0.80 121.20
2464 2464 80 183.20 128.36
2464 2464 81 150.66 131.69
2464 2464 82 144.51 132.48
2464 2464 83 179.68 133.33
2464 2464 84 42.54 134.50
2464 2464 85 180.10 119.10
2464 2464 86 184.11 138.79
2464 2464 87 95.78 139.19
2464 2464 88 134.77 140.18
2464 2464 89 197.39 146.79
2464 2464 90 55.00 153.00
2464 2464 91 181.67 152.71
2464 2464 92 29.89 150.13
2464 2464 93 169.98 149.96
2464 2464 94 90.31 156.66
2464 2464 95 220.85 157.63
2464 2464 96 211.47 162.49
2464 2464 97 102.30 163.33
2464 2464 98 196.93 168.00
2464 2464 99 88.96 164.19
2464 2464 100 152.29 163.76
2464 2464 101 95.35 164.62
2464 2464 102 107.43 167.55
2464 2464 103 168.18 163.33
2464 2464 104 115.28 170.68
2464 2464 105 144.50 171.02
2464 2464 106 178.99 164.48
2464 2464 107 168.47 183.94
2464 2464 108 67.95 187.31
2464 2464 109 14.84 195.36
2464 2464 110 31.51 195.50
2464 2464 111 152.55 191.80
2464 2464 112 208.70 197.80
2464 2464 113 218.52 198.56
2464 2464 114 8.68 202.30
2464 2464 115 200.46 202.90
2464 2464 116 91.24 204.89
2464 2464 117 136.08 213.00
2464 2464 118 5.31 210.30
2464 2464 119 211.82 182.71
2464 2464 120 118.99 207.62
2464 2464 121 68.99 215.50
2464 2464 122 80.53 220.99
2464 2464 123 79.27 215.35
2464 2464 124 160.44 7.41
2464 2464 125 191.52 8.97
2464 2464 126 136.42 5.17
2464 2464 127 69.03 0.60
2464 2464 128 179.22 5.56
2464 2464 129 55.16 23.80
2464 2464 130 123.76 19.26
2464 2464 131 176.48 26.30
2464 2464 132 54.55 8.33
2464 2464 133 151.69 125.50
2464 2464 134 53.46 0.11
2464 2464 135 147.50 0.50
2464 2464 136 148.32 31.90
2464 2464 137 168.40 16.10
2464 2464 138 138.42 23.12
2464 2464 139 160.32 26.90
2464 2464 140 68.96 29.78
2464 2464 141 195.04 25.50
2464 2464 142 185.00 17.97
2464 2464 143 49.35 135.95
2464 2464 144 38.66 150.54
2464 2464 145 61.26 46.75
2464 2464 146 132.21 29.41
2464 2464 147 58.37 32.63
2464 2464 148 125.94 38.42
2464 2464 149 160.05 33.38
2464 2464 150 70.60 39.29
2464 2464 151 170.51 112.98
2464 2464 152 157.44 101.58
2464 2464 153 166.50 99.30
2464 2464 154 30.17 125.13
2464 2464 155 60.85 118.42
2464 2464 156 31.27 135.00
2464 2464 157 55.93 177.61
2576 2464 1 5.69 1.72
2576 2464 2 205.38 4.59
2576 2464 3 111.94 5.47
2576 2464 4 60.97 4.04
2576 2464 5 27.58 5.23
2576 2464 6 53.83 8.67
2576 2464 7 134.59 6.32
2576 2464 8 193.76 12.22
2576 2464 9 12.65 5.75
2576 2464 10 223.86 7.88
2576 2464 11 58.54 13.70
2576 2464 12 15.50 16.01
2576 2464 13 23.47 12.81
2576 2464 14 142.38 20.44
2576 2464 15 175.01 16.22
2576 2464 16 161.66 21.99
2576 2464 17 151.07 18.94
2576 2464 18 53.06 24.21
2576 2464 19 127.21 25.41
2576 2464 20 65.65 16.70
2576 2464 21 28.66 28.67
2576 2464 22 135.50 26.09
2576 2464 23 90.52 30.98
2576 2464 24 8.06 32.24
2576 2464 25 119.53 28.22
2576 2464 26 68.55 36.85
2576 2464 27 111.41 28.68
2576 2464 28 42.45 41.29
2576 2464 29 38.22 41.35
2576 2464 30 8.27 41.94
2576 2464 31 25.87 42.29
2576 2464 32 50.41 40.81
2576 2464 33 1.77 50.74
2576 2464 34 218.32 59.63
2576 2464 35 208.37 60.85
2576 2464 36 199.56 64.45
2576 2464 37 219.41 64.53
2576 2464 38 152.11 71.15
2576 2464 39 147.38 71.91
2576 2464 40 179.96 69.26
2576 2464 41 214.34 74.72
2576 2464 42 141.20 73.20
2576 2464 43 167.55 77.50
2576 2464 44 138.52 80.52
2576 2464 45 216.29 80.42
2576 2464 46 92.65 81.63
2576 2464 47 71.90 85.00
2576 2464 48 82.91 84.70
2576 2464 49 173.98 86.77
2576 2464 50 138.67 87.32
2576 2464 51 50.21 89.20
2576 2464 52 93.44 87.97
2576 2464 53 155.54 90.47
2576 2464 54 217.47 93.58
2576 2464 55 52.52 93.42
2576 2464 56 191.86 83.61
2576 2464 57 48.66 96.70
2576 2464 58 20.31 99.69
2576 2464 59 112.70 99.71
2576 2464 60 13.19 96.34
2576 2464 61 90.33 100.29
2576 2464 62 73.01 101.23
2576 2464 63 182.65 98.71
2576 2464 64 135.51 101.99
2576 2464 65 170.03 105.23
2576 2464 66 187.33 106.27
2576 2464 67 134.31 108.68
2576 2464 68 181.52 109.55
2576 2464 69 111.80 112.57
2576 2464 70 200.54 113.24
2576 2464 71 221.32 119.30
2576 2464 72 151.74 120.52
2576 2464 73 201.36 121.68
2576 2464 74 74.21 119.97
2576 2464 75 32.92 120.36
2576 2464 76 14.35 126.34
2576 2464 77 209.34 120.34
2576 2464 78 70.23 123.99
2576 2464 79 71.20 128.36
2576 2464 80 137.83 126.73
2576 2464 81 38.66 131.69
2576 2464 82 32.51 132.48
2576 2464 83 151.39 130.90
2576 2464 84 67.68 133.33
2576 2464 85 173.66 134.66
2576 2464 86 189.68 135.36
2576 2464 87 68.10 119.10
2576 2464 88 173.48 143.48
2576 2464 89 176.54 140.57
2576 2464 90 72.11 138.79
2576 2464 91 213.94 139.24
2576 2464 92 22.77 140.18
2576 2464 93 216.33 144.90
2576 2464 94 85.39 146.79
2576 2464 95 69.67 152.71
2576 2464 96 163.09 147.09
2576 2464 97 57.98 149.96
2576 2464 98 183.46 147.66
2576 2464 99 108.85 157.63
2576 2464 100 156.48 154.82
2576 2464 101 99.47 162.49
2576 2464 102 219.57 159.28
2576 2464 103 84.93 168.00
2576 2464 104 40.29 163.76
2576 2464 105 132.33 168.34
2576 2464 106 56.18 163.33
2576 2464 107 3.28 170.68
2576 2464 108 182.47 170.56
2576 2464 109 151.68 171.38
2576 2464 110 32.50 171.02
2576 2464 111 66.99 164.48
2576 2464 112 161.80 179.18
2576 2464 113 56.47 183.94
2576 2464 114 198.19 185.59
2576 2464 115 187.72 186.83
2576 2464 116 148.48 194.54
2576 2464 117 40.55 191.80
2576 2464 118 116.43 192.86
2576 2464 119 96.70 197.80
2576 2464 120 106.52 198.56
2576 2464 121 154.68 198.70
2576 2464 122 175.62 198.72
2576 2464 123 203.17 186.66
2576 2464 124 88.46 202.90
2576 2464 125 135.85 203.17
2576 2464 126 168.44 203.08
2576 2464 127 219.04 204.78
2576 2464 128 24.08 213.00
2576 2464 129 99.82 182.71
2576 2464 130 6.99 207.62
2576 2464 131 142.50 219.50
2576 2464 132 119.55 205.64
2576 2464 133 145.96 207.06
2576 2464 134 48.44 7.41
2576 2464 135 79.52 8.97
2576 2464 136 24.42 5.17
2576 2464 137 67.22 5.56
2576 2464 138 210.24 75.31
2576 2464 139 11.76 19.26
2576 2464 140 183.41 79.94
2576 2464 141 64.48 26.30
2576 2464 142 145.10 1.14
2576 2464 143 39.69 125.50
2576 2464 144 35.50 0.50
2576 2464 145 220.93 84.69
2576 2464 146 36.32 31.90
2576 2464 147 142.21 15.07
2576 2464 148 56.40 16.10
2576 2464 149 26.42 23.12
2576 2464 150 48.32 26.90
2576 2464 151 83.04 25.50
2576 2464 152 73.00 17.97
2576 2464 153 20.21 29.41
2576 2464 154 13.94 38.42
2576 2464 155 48.05 33.38
2576 2464 156 58.51 112.98
2576 2464 157 45.44 101.58
2576 2464 158 54.50 99.30
2576 2464 159 162.28 106.99
2576 2464 160 213.58 220.76
2576 2464 161 180.92 80.94
2688 2464 1 93.38 4.59
2688 2464 2 22.59 6.32
2688 2464 3 81.76 12.22
2688 2464 4 121.85 5.40
2688 2464 5 111.86 7.88
2688 2464 6 30.38 20.44
2688 2464 7 63.01 16.22
2688 2464 8 49.66 21.99
2688 2464 9 39.07 18.94
2688 2464 10 15.21 25.41
2688 2464 11 23.50 26.09
2688 2464 12 7.53 28.22
2688 2464 13 204.00 40.97
2688 2464 14 216.26 43.90
2688 2464 15 175.28 48.67
2688 2464 16 180.54 49.18
2688 2464 17 176.68 55.31
2688 2464 18 138.66 54.21
2688 2464 19 165.48 50.91
2688 2464 20 106.32 59.63
2688 2464 21 96.37 60.85
2688 2464 22 87.56 64.45
2688 2464 23 107.41 64.53
2688 2464 24 120.03 64.47
2688 2464 25 144.30 64.37
2688 2464 26 215.51 67.52
2688 2464 27 207.34 68.32
2688 2464 28 40.11 71.15
2688 2464 29 128.35 72.73
2688 2464 30 35.38 71.91
2688 2464 31 67.96 69.26
2688 2464 32 102.34 74.72
2688 2464 33 29.20 73.20
2688 2464 34 198.67 73.74
2688 2464 35 55.55 77.50
2688 2464 36 170.23 77.23
2688 2464 37 26.52 80.52
2688 2464 38 104.29 80.42
2688 2464 39 189.59 79.86
2688 2464 40 61.98 86.77
2688 2464 41 26.67 87.32
2688 2464 42 138.17 87.38
2688 2464 43 43.54 90.47
2688 2464 44 105.47 93.58
2688 2464 45 79.86 83.61
2688 2464 46 119.02 96.48
2688 2464 47 0.70 99.71
2688 2464 48 116.35 102.69
2688 2464 49 70.65 98.71
2688 2464 50 23.51 101.99
2688 2464 51 58.03 105.23
2688 2464 52 75.33 106.27
2688 2464 53 165.63 97.26
2688 2464 54 22.31 108.68
2688 2464 55 69.52 109.55
2688 2464 56 119.52 111.04
2688 2464 57 178.49 115.55
2688 2464 58 88.54 113.24
2688 2464 59 133.45 112.73
2688 2464 60 151.65 116.28
2688 2464 61 222.78 118.34
2688 2464 62 109.32 119.30
2688 2464 63 39.74 120.52
2688 2464 64 89.36 121.68
2688 2464 65 188.67 122.68
2688 2464 66 144.86 118.46
2688 2464 67 97.34 120.34
2688 2464 68 112.22 126.82
2688 2464 69 25.83 126.73
2688 2464 70 39.39 130.90
2688 2464 71 61.66 134.66
2688 2464 72 77.68 135.36
2688 2464 73 215.48 139.42
2688 2464 74 124.16 132.79
2688 2464 75 61.48 143.48
2688 2464 76 133.66 143.70
2688 2464 77 64.54 140.57
2688 2464 78 154.31 145.64
2688 2464 79 101.94 139.24
2688 2464 80 104.33 144.90
2688 2464 81 219.67 146.60
2688 2464 82 51.09 147.09
2688 2464 83 183.00 150.00
2688 2464 84 206.03 156.00
2688 2464 85 71.46 147.66
2688 2464 86 157.22 155.40
2688 2464 87 115.64 156.66
2688 2464 88 44.48 154.82
2688 2464 89 107.57 159.28
2688 2464 90 146.49 160.55
2688 2464 91 20.33 168.34
2688 2464 92 70.47 170.56
2688 2464 93 39.68 171.38
2688 2464 94 164.99 171.97
2688 2464 95 133.49 178.22
2688 2464 96 49.80 179.18
2688 2464 97 184.94 188.64
2688 2464 98 86.19 185.59
2688 2464 99 75.72 186.83
2688 2464 100 121.76 193.69
2688 2464 101 36.48 194.54
2688 2464 102 4.43 192.86
2688 2464 103 42.68 198.70
2688 2464 104 63.62 198.72
2688 2464 105 91.17 186.66
2688 2464 106 137.32 203.31
2688 2464 107 23.85 203.17
2688 2464 108 56.44 203.08
2688 2464 109 107.04 204.78
2688 2464 110 137.30 208.95
2688 2464 111 30.50 219.50
2688 2464 112 117.51 220.49
2688 2464 113 7.55 205.64
2688 2464 114 33.96 207.06
2688 2464 115 178.86 75.80
2688 2464 116 150.21 73.71
2688 2464 117 98.24 75.31
2688 2464 118 136.14 79.46
2688 2464 119 71.41 79.94
2688 2464 120 122.93 96.21
2688 2464 121 33.10 1.14
2688 2464 122 108.93 84.69
2688 2464 123 30.21 15.07
2688 2464 124 116.76 73.84
2688 2464 125 135.32 65.05
2688 2464 126 147.22 61.14
2688 2464 127 126.34 75.21
2688 2464 128 133.92 103.87
2688 2464 129 129.23 65.54
2688 2464 130 128.32 82.07
2688 2464 131 127.96 116.35
2688 2464 132 129.50 87.08
2688 2464 133 130.94 91.42
2688 2464 134 50.28 106.99
2688 2464 135 148.50 123.20
2688 2464 136 138.20 120.02
2688 2464 137 101.58 220.76
2688 2464 138 142.64 219.43
2688 2464 139 160.42 220.01
2688 2464 140 68.92 80.94
2800 2464 1 9.85 5.40
2800 2464 2 173.52 25.47
2800 2464 3 180.54 25.21
2800 2464 4 199.36 22.80
2800 2464 5 160.02 30.48
2800 2464 6 149.04 37.22
2800 2464 7 177.00 40.01
2800 2464 8 92.00 40.97
2800 2464 9 104.26 43.90
2800 2464 10 63.28 48.67
2800 2464 11 176.30 48.68
2800 2464 12 68.54 49.18
2800 2464 13 191.17 53.41
2800 2464 14 64.68 55.31
2800 2464 15 26.66 54.21
2800 2464 16 53.48 50.91
2800 2464 17 212.46 58.53
2800 2464 18 120.37 55.52
2800 2464 19 8.03 64.47
2800 2464 20 32.30 64.37
2800 2464 21 138.22 64.39
2800 2464 22 103.51 67.52
2800 2464 23 95.34 68.32
2800 2464 24 16.35 72.73
2800 2464 25 152.78 69.34
2800 2464 26 86.67 73.74
2800 2464 27 58.23 77.23
2800 2464 28 77.59 79.86
2800 2464 29 176.54 66.74
2800 2464 30 26.17 87.38
2800 2464 31 163.46 88.45
2800 2464 32 174.30 89.65
2800 2464 33 7.02 96.48
2800 2464 34 129.30 99.34
2800 2464 35 138.06 98.14
2800 2464 36 4.35 102.69
2800 2464 37 220.81 87.10
2800 2464 38 53.63 97.26
2800 2464 39 7.52 111.04
2800 2464 40 66.49 115.55
2800 2464 41 21.45 112.73
2800 2464 42 39.65 116.28
2800 2464 43 190.68 116.32
2800 2464 44 110.78 118.34
2800 2464 45 140.99 119.10
2800 2464 46 76.67 122.68
2800 2464 47 220.71 122.96
2800 2464 48 32.86 118.46
2800 2464 49 154.68 126.68
2800 2464 50 0.22 126.82
2800 2464 51 220.66 136.71
2800 2464 52 103.48 139.42
2800 2464 53 12.16 132.79
2800 2464 54 21.66 143.70
2800 2464 55 42.31 145.64
2800 2464 56 213.83 145.13
2800 2464 57 107.67 146.60
2800 2464 58 71.00 150.00
2800 2464 59 94.03 156.00
2800 2464 60 128.92 153.19
2800 2464 61 45.22 155.40
2800 2464 62 3.64 156.66
2800 2464 63 119.00 157.99
2800 2464 64 208.47 161.89
2800 2464 65 34.49 160.55
2800 2464 66 52.99 171.97
2800 2464 67 21.49 178.22
2800 2464 68 72.94 188.64
2800 2464 69 142.10 186.65
2800 2464 70 9.76 193.69
2800 2464 71 176.61 163.63
2800 2464 72 25.32 203.31
2800 2464 73 201.81 198.46
2800 2464 74 25.30 208.95
2800 2464 75 170.43 213.79
2800 2464 76 5.51 220.49
2800 2464 77 219.31 223.85
2800 2464 78 141.51 204.95
2800 2464 79 172.70 180.44
2800 2464 80 157.79 178.30
2800 2464 81 66.86 75.80
2800 2464 82 38.21 73.71
2800 2464 83 202.37 74.47
2800 2464 84 24.14 79.46
2800 2464 85 10.93 96.21
2800 2464 86 4.76 73.84
2800 2464 87 23.32 65.05
2800 2464 88 35.22 61.14
2800 2464 89 14.34 75.21
2800 2464 90 21.92 103.87
2800 2464 91 17.23 65.54
2800 2464 92 16.32 82.07
2800 2464 93 15.96 116.35
2800 2464 94 17.50 87.08
2800 2464 95 18.94 91.42
2800 2464 96 36.50 123.20
2800 2464 97 26.20 120.02
2800 2464 98 30.64 219.43
2800 2464 99 48.42 220.01
2912 2464 1 193.48 8.51
2912 2464 2 125.18 15.31
2912 2464 3 116.98 15.78
2912 2464 4 173.33 12.43
2912 2464 5 121.33 20.32
2912 2464 6 163.70 21.29
2912 2464 7 159.98 10.21
2912 2464 8 183.62 23.31
2912 2464 9 61.52 25.47
2912 2464 10 172.00 23.91
2912 2464 11 68.54 25.21
2912 2464 12 87.36 22.80
2912 2464 13 199.30 30.99
2912 2464 14 213.30 36.13
2912 2464 15 48.02 30.48
2912 2464 16 37.04 37.22
2912 2464 17 65.00 40.01
2912 2464 18 139.32 38.14
2912 2464 19 64.30 48.68
2912 2464 20 116.49 49.49
2912 2464 21 79.17 53.41
2912 2464 22 200.30 55.67
2912 2464 23 171.64 49.12
2912 2464 24 100.46 58.53
2912 2464 25 183.83 52.83
2912 2464 26 8.37 55.52
2912 2464 27 211.32 60.29
2912 2464 28 146.60 56.59
2912 2464 29 174.87 59.19
2912 2464 30 26.22 64.39
2912 2464 31 142.54 65.01
2912 2464 32 180.49 70.51
2912 2464 33 165.04 68.99
2912 2464 34 220.91 66.01
2912 2464 35 119.29 73.34
2912 2464 36 40.78 69.34
2912 2464 37 189.32 78.33
2912 2464 38 187.99 87.00
2912 2464 39 64.54 66.74
2912 2464 40 217.30 87.32
2912 2464 41 51.46 88.45
2912 2464 42 62.30 89.65
2912 2464 43 150.87 93.71
2912 2464 44 17.30 99.34
2912 2464 45 26.06 98.14
2912 2464 46 214.36 98.58
2912 2464 47 115.47 104.50
2912 2464 48 108.81 87.10
2912 2464 49 165.48 106.47
2912 2464 50 130.37 100.81
2912 2464 51 147.00 102.51
2912 2464 52 151.31 113.34
2912 2464 53 204.69 115.32
2912 2464 54 78.68 116.32
2912 2464 55 210.28 107.13
2912 2464 56 129.36 120.29
2912 2464 57 28.99 119.10
2912 2464 58 108.71 122.96
2912 2464 59 42.68 126.68
2912 2464 60 132.44 128.49
2912 2464 61 167.50 127.96
2912 2464 62 108.66 136.71
2912 2464 63 222.68 141.68
2912 2464 64 176.36 144.72
2912 2464 65 157.38 136.91
2912 2464 66 138.49 144.51
2912 2464 67 101.83 145.13
2912 2464 68 151.61 149.68
2912 2464 69 16.92 153.19
2912 2464 70 194.83 148.88
2912 2464 71 7.00 157.99
2912 2464 72 96.47 161.89
2912 2464 73 143.71 164.03
2912 2464 74 207.84 172.36
2912 2464 75 222.02 171.66
2912 2464 76 179.98 177.23
2912 2464 77 131.99 172.78
2912 2464 78 116.18 181.01
2912 2464 79 199.98 183.98
2912 2464 80 192.30 187.28
2912 2464 81 127.62 188.32
2912 2464 82 189.63 181.11
2912 2464 83 30.10 186.65
2912 2464 84 208.35 192.64
2912 2464 85 152.85 193.35
2912 2464 86 64.61 163.63
2912 2464 87 89.81 198.46
2912 2464 88 171.28 212.64
2912 2464 89 58.43 213.79
2912 2464 90 172.93 220.00
2912 2464 91 187.00 219.48
2912 2464 92 164.77 212.63
2912 2464 93 107.31 223.85
2912 2464 94 141.32 222.86
2912 2464 95 29.51 204.95
2912 2464 96 60.70 180.44
2912 2464 97 45.79 178.30
2912 2464 98 212.21 14.14
2912 2464 99 203.16 26.45
2912 2464 100 190.23 23.88
2912 2464 101 90.37 74.47
2912 2464 102 183.74 36.83
2912 2464 103 170.09 23.55
2912 2464 104 153.95 24.90
2912 2464 105 164.36 46.64
2912 2464 106 185.99 13.69
2912 2464 107 216.76 29.21
2912 2464 108 153.29 46.61
2912 2464 109 179.68 50.31
2912 2464 110 179.00 44.57
2912 2464 111 172.63 42.29
2912 2464 112 191.87 15.81
2912 2464 113 154.76 17.97
3024 2464 1 81.48 8.51
3024 2464 2 132.75 9.85
3024 2464 3 208.33 14.58
3024 2464 4 13.18 15.31
3024 2464 5 4.98 15.78
3024 2464 6 187.31 18.38
3024 2464 7 61.33 12.43
3024 2464 8 9.33 20.32
3024 2464 9 51.70 21.29
3024 2464 10 47.98 10.21
3024 2464 11 119.13 13.29
3024 2464 12 71.62 23.31
3024 2464 13 60.00 23.91
3024 2464 14 123.28 30.33
3024 2464 15 87.30 30.99
3024 2464 16 101.30 36.13
3024 2464 17 190.33 39.66
3024 2464 18 186.72 42.79
3024 2464 19 152.54 44.50
3024 2464 20 200.93 39.37
3024 2464 21 27.32 38.14
3024 2464 22 4.49 49.49
3024 2464 23 178.04 36.62
3024 2464 24 195.99 50.05
3024 2464 25 88.30 55.67
3024 2464 26 196.56 56.52
3024 2464 27 59.64 49.12
3024 2464 28 219.66 60.68
3024 2464 29 71.83 52.83
3024 2464 30 99.32 60.29
3024 2464 31 34.60 56.59
3024 2464 32 62.87 59.19
3024 2464 33 30.54 65.01
3024 2464 34 201.70 69.32
3024 2464 35 68.49 70.51
3024 2464 36 53.04 68.99
3024 2464 37 170.57 68.60
3024 2464 38 108.91 66.01
3024 2464 39 7.29 73.34
3024 2464 40 217.24 77.65
3024 2464 41 77.32 78.33
3024 2464 42 171.98 83.51
3024 2464 43 75.99 87.00
3024 2464 44 105.30 87.32
3024 2464 45 38.87 93.71
3024 2464 46 112.79 100.23
3024 2464 47 102.36 98.58
3024 2464 48 3.47 104.50
3024 2464 49 53.48 106.47
3024 2464 50 18.37 100.81
3024 2464 51 35.00 102.51
3024 2464 52 39.31 113.34
3024 2464 53 138.30 114.34
3024 2464 54 92.69 115.32
3024 2464 55 98.28 107.13
3024 2464 56 17.36 120.29
3024 2464 57 217.63 120.70
3024 2464 58 20.44 128.49
3024 2464 59 150.20 129.41
3024 2464 60 55.50 127.96
3024 2464 61 200.76 122.59
3024 2464 62 110.68 141.68
3024 2464 63 64.36 144.72
3024 2464 64 45.38 136.91
3024 2464 65 26.49 144.51
3024 2464 66 39.61 149.68
3024 2464 67 168.43 156.52
3024 2464 68 82.83 148.88
3024 2464 69 203.49 156.98
3024 2464 70 31.71 164.03
3024 2464 71 206.79 165.32
3024 2464 72 190.51 169.71
3024 2464 73 95.84 172.36
3024 2464 74 110.02 171.66
3024 2464 75 179.46 169.53
3024 2464 76 121.49 175.45
3024 2464 77 67.98 177.23
3024 2464 78 19.99 172.78
3024 2464 79 173.15 174.16
3024 2464 80 134.51 182.53
3024 2464 81 4.18 181.01
3024 2464 82 171.97 183.52
3024 2464 83 87.98 183.98
3024 2464 84 80.30 187.28
3024 2464 85 15.62 188.32
3024 2464 86 77.63 181.11
3024 2464 87 96.35 192.64
3024 2464 88 40.85 193.35
3024 2464 89 121.12 195.57
3024 2464 90 155.67 196.72
3024 2464 91 127.48 201.53
3024 2464 92 59.28 212.64
3024 2464 93 183.65 210.55
3024 2464 94 60.93 220.00
3024 2464 95 75.00 219.48
3024 2464 96 185.55 219.80
3024 2464 97 52.77 212.63
3024 2464 98 29.32 222.86
3024 2464 99 153.27 16.82
3024 2464 100 100.21 14.14
3024 2464 101 91.16 26.45
3024 2464 102 114.46 20.22
3024 2464 103 78.23 23.88
3024 2464 104 71.74 36.83
3024 2464 105 58.09 23.55
3024 2464 106 41.95 24.90
3024 2464 107 181.18 48.35
3024 2464 108 52.36 46.64
3024 2464 109 73.99 13.69
3024 2464 110 104.76 29.21
3024 2464 111 41.29 46.61
3024 2464 112 67.68 50.31
3024 2464 113 183.00 37.88
3024 2464 114 126.08 56.01
3024 2464 115 67.00 44.57
3024 2464 116 60.63 42.29
3024 2464 117 79.87 15.81
3024 2464 118 42.76 17.97
3136 2464 1 121.66 6.67
3136 2464 2 186.52 9.04
3136 2464 3 149.25 12.44
3136 2464 4 20.75 9.85
3136 2464 5 222.15 8.67
3136 2464 6 96.33 14.58
3136 2464 7 75.31 18.38
3136 2464 8 207.74 18.95
3136 2464 9 215.42 14.92
3136 2464 10 7.13 13.29
3136 2464 11 177.04 26.52
3136 2464 12 11.28 30.33
3136 2464 13 162.00 33.00
3136 2464 14 168.81 28.62
3136 2464 15 158.21 22.91
3136 2464 16 153.43 32.79
3136 2464 17 78.33 39.66
3136 2464 18 186.68 39.67
3136 2464 19 74.72 42.79
3136 2464 20 40.54 44.50
3136 2464 21 155.50 44.50
3136 2464 22 88.93 39.37
3136 2464 23 186.28 48.01
3136 2464 24 66.04 36.62
3136 2464 25 83.99 50.05
3136 2464 26 84.56 56.52
3136 2464 27 202.98 54.61
3136 2464 28 107.66 60.68
3136 2464 29 152.84 59.90
3136 2464 30 186.41 58.41
3136 2464 31 191.48 63.46
3136 2464 32 146.07 62.97
3136 2464 33 220.31 68.67
3136 2464 34 89.70 69.32
3136 2464 35 58.57 68.60
3136 2464 36 157.54 71.50
3136 2464 37 181.98 71.46
3136 2464 38 105.24 77.65
3136 2464 39 117.64 75.78
3136 2464 40 151.12 80.67
3136 2464 41 59.98 83.51
3136 2464 42 127.14 82.31
3136 2464 43 166.71 86.07
3136 2464 44 143.74 89.41
3136 2464 45 135.02 94.30
3136 2464 46 0.79 100.23
3136 2464 47 147.72 109.31
3136 2464 48 161.11 108.45
3136 2464 49 215.57 109.57
3136 2464 50 26.30 114.34
3136 2464 51 215.68 117.67
3136 2464 52 167.66 118.28
3136 2464 53 105.63 120.70
3136 2464 54 131.09 120.26
3136 2464 55 38.20 129.41
3136 2464 56 88.76 122.59
3136 2464 57 137.64 135.70
3136 2464 58 160.78 133.71
3136 2464 59 125.60 138.26
3136 2464 60 140.89 134.98
3136 2464 61 190.67 144.68
3136 2464 62 222.91 140.97
3136 2464 63 212.20 148.30
3136 2464 64 144.52 144.67
3136 2464 65 56.43 156.52
3136 2464 66 203.08 137.90
3136 2464 67 91.49 156.98
3136 2464 68 94.79 165.32
3136 2464 69 78.51 169.71
3136 2464 70 67.46 169.53
3136 2464 71 9.49 175.45
3136 2464 72 159.68 179.69
3136 2464 73 61.15 174.16
3136 2464 74 185.69 180.28
3136 2464 75 207.88 174.48
3136 2464 76 22.51 182.53
3136 2464 77 59.97 183.52
3136 2464 78 152.26 172.07
3136 2464 79 202.89 184.57
